,SubjID,h1_demo_age_nontrad1,h1_demo_gender_male1,h1_demo_ethn_Lat1,h1_demo_ethn_Afr1,h1_demo_ethn_Asn1,h1_demo_ethn_Euro1,h1_demo_ethn_MENA1,h1_demo_ethn_Other1,h1_demo_parents_y_1,h1_demo_addl_lang_EngOther1,h1_demo_first_semest1,h1_regents_avg,h1_ESSES_avg,h1_textbook_y_1,h1_blackboard_y_1,synchronous1,section,HUMAN_attn,HUMAN_work,HUMAN_course,HUMAN_mental,HUMAN_sleep,HUMAN_family,HUMAN_tech,HUMAN_instr,HUMAN_disrupt,Attrition,Section.Type,GPA,h1_ESSES_Read_1,h1_ESSES_Read_2,h1_ESSES_Read_3,h1_ESSES_Read_4_reverse,h1_ESSES_Read_avg,h1_ESSES_Research_1,h1_ESSES_Research_2,h1_ESSES_Research_3,h1_ESSES_Research_4_reverse,h1_ESSES_Research_5,h1_ESSES_Research_avg,h1_ESSES_IL_1,h1_ESSES_IL_2_reverse,h1_ESSES_IL_3_reverse,h1_ESSES_IL_4,h1_ESSES_IL_avg,h1_ESSES_Tech_1,h1_ESSES_Tech_2,h1_ESSES_Tech_3_reverse,h1_ESSES_Tech_4,h1_ESSES_Tech_5,h1_ESSES_Tech_avg,h1_regents_correct1_1,h1_regents_correct1_2,h1_regents_correct1_3,h1_regents_correct1_4,h1_regents_correct1_5,h1_regents_correct1_6
481,SE0405,0,1,0,0,0,0,1,0,0,1,1,0.333333333,4.5,0,0,0,SE,0,0,0,0,0,0,0,0,0,0,jumbo,4,6,5,5,4,5,4,5,6,5,5,5,4,5,5,4,4.5,5,2,4,4,3,3.6,0,0,0,0,1,1
482,SE4536,0,0,0,0,0,1,0,0,1,0,0,0.666666667,4.055555556,1,1,0,SE,0,1,1,1,1,0,1,0,1,0,jumbo,4,5,4,4,4,4.25,3,3,3,3,3,3,5,5,5,5,5,5,4,3,5,4,4.2,0,1,1,1,1,0
483,SE1448,0,1,0,0,0,1,0,0,1,1,1,1,5,0,1,0,SE,0,0,0,0,0,0,0,0,0,0,jumbo,2.7,6,6,6,4,5.5,4,5,5,5,5,4.8,5,5,5,5,5,5,5,4,5,5,4.8,1,1,1,1,1,1
484,SE5791,0,0,1,0,0,0,0,0,0,1,1,0.166666667,4.277777778,1,1,0,SE,0,0,0,0,0,0,0,1,0,0,jumbo,3.3,6,5,4,4,4.75,4,3,5,3,6,4.2,5,3,3,4,3.75,3,4,3,6,6,4.4,0,1,0,0,0,0
485,SE0499,0,0,0,0,1,0,0,0,0,1,0,0.5,3.888888889,1,1,0,SE,1,1,0,0,0,0,1,1,0,0,jumbo,2.3,5,5,4,3,4.25,4,4,4,5,3,4,4,3,3,3,3.25,5,3,4,5,3,4,1,0,0,1,1,0
486,SE4615,0,0,0,1,0,0,0,0,0,1,1,0.833333333,3.944444444,0,1,0,SE,1,0,0,0,0,0,0,0,1,0,jumbo,4,4,4,3,5,4,5,2,2,5,2,3.2,4,5,5,4,4.5,4,4,3,6,4,4.2,1,1,1,1,1,0
487,SE0805,0,1,0,0,0,1,0,0,0,0,1,0.166666667,5.222222222,1,1,0,SE,0,0,0,0,0,0,0,0,0,0,jumbo,4,6,6,6,3,5.25,5,6,6,5,4,5.2,5,4,5,6,5,6,6,5,6,4,5.4,0,0,0,1,0,0
488,SE0046,0,0,0,1,0,0,0,0,0,0,1,1,3.388888889,1,1,0,SE,0,0,0,0,0,0,0,0,1,0,jumbo,4,5,5,4,4,4.5,2,3,3,3,4,3,2,3,3,4,3,4,2,3,5,2,3.2,1,1,1,1,1,1
489,SE6081,0,0,1,0,0,0,0,0,1,0,1,1,4.222222222,1,1,0,SE,0,0,0,1,0,1,1,0,0,0,jumbo,1,5,5,5,4,4.75,4,4,5,5,4,4.4,5,5,4,5,4.75,4,3,2,5,2,3.2,1,1,1,1,1,1
490,SE6720,0,0,0,1,0,0,0,0,1,1,1,0.833333333,4.222222222,0,1,0,SE,0,0,1,0,0,0,0,0,0,0,jumbo,2,5,5,5,4,4.75,2,2,4,4,5,3.4,5,3,4,5,4.25,5,4,5,6,3,4.6,1,1,1,1,1,0
491,SE3322,0,1,1,0,0,0,0,0,1,0,1,0.666666667,4.555555556,1,1,0,SE,0,1,0,0,0,0,0,0,0,0,jumbo,3.3,5,5,5,5,5,4,4,5,5,4,4.4,4,5,4,5,4.5,5,4,4,5,4,4.4,1,1,1,0,1,0
492,SE9930,0,0,0,1,0,0,0,0,1,1,0,0.666666667,4.555555556,1,1,0,SE,1,0,1,1,0,1,1,0,0,1,jumbo,NA,5,5,4,5,4.75,5,4,5,4,4,4.4,4,5,5,5,4.75,4,5,4,5,4,4.4,0,1,1,1,0,1
493,SE8403,0,1,1,0,0,0,0,0,0,1,1,0.666666667,3.5,0,0,0,SE,0,0,0,0,0,1,0,1,0,1,jumbo,NA,4,4,4,3,3.75,4,4,4,4,3,3.8,3,3,3,3,3,4,3,3,4,3,3.4,1,1,1,0,0,1
494,SE9518,0,0,0,0,0,0,0,0,0,1,1,0.833333333,4.388888889,0,1,0,SE,1,0,0,0,1,0,0,0,1,1,jumbo,NA,5,5,4,3,4.25,5,5,5,5,5,5,5,4,5,4,4.5,3,4,5,2,5,3.8,1,1,1,1,1,0
495,SE4790,0,0,1,0,0,0,0,0,0,0,1,0.5,4,1,1,0,SE,0,0,0,0,0,0,1,0,0,0,jumbo,1,4,5,5,4,4.5,4,3,5,4,5,4.2,3,3,3,3,3,5,5,3,5,3,4.2,1,1,0,1,0,0
496,SE0432,0,0,1,0,0,0,0,0,1,1,1,1,3.277777778,1,1,0,SE,0,0,0,0,0,0,0,0,0,0,jumbo,1,4,5,5,3,4.25,3,2,2,2,3,2.4,3,4,3,2,3,4,3,3,5,3,3.6,1,1,1,1,1,1
497,SE3379,0,0,1,0,0,0,0,0,1,1,1,1,3.777777778,0,1,0,SE,0,0,0,0,0,0,0,1,0,0,jumbo,4,6,5,5,4,5,3,3,4,3,3,3.2,3,3,3,3,3,6,3,3,6,2,4,1,1,1,1,1,1
498,SE4063,0,0,1,0,0,1,0,0,1,1,1,1,4.944444444,1,1,0,SE,0,1,0,0,0,0,1,0,0,0,jumbo,4,6,6,6,5,5.75,5,5,6,5,6,5.4,4,4,3,5,4,6,5,5,2,5,4.6,1,1,1,1,1,1
499,SE6504,0,1,1,0,0,0,0,0,0,1,1,0.833333333,3.444444444,1,0,0,SE,1,1,0,1,1,0,1,0,0,1,jumbo,NA,4,4,3,2,3.25,4,3,5,4,4,4,5,3,3,3,3.5,4,2,2,5,2,3,1,1,1,0,1,1
500,SE4312,0,1,0,0,0,0,1,0,0,1,1,0.666666667,3.888888889,0,1,0,SE,0,0,0,0,0,0,1,0,0,0,jumbo,4,4,5,4,4,4.25,4,4,5,3,3,3.8,4,3,3,5,3.75,4,4,3,5,3,3.8,0,1,1,1,1,0
501,SE5472,0,0,0,0,0,1,0,0,0,0,1,1,4.444444444,1,1,0,SE,0,0,0,0,0,0,0,1,0,0,jumbo,3.3,4,4,3,3,3.5,4,4,5,4,5,4.4,5,4,4,4,4.25,5,5,5,6,6,5.4,1,1,1,1,1,1
502,SE4388,0,1,0,0,0,1,0,1,1,0,0,0.166666667,3.277777778,0,1,0,SE,0,1,0,0,0,0,0,1,0,1,jumbo,NA,4,4,3,3,3.5,3,2,2,2,2,2.2,5,4,3,4,4,5,3,3,4,3,3.6,0,0,1,0,0,0
503,SE6067,0,0,0,0,0,1,0,0,0,1,1,1,3.111111111,1,1,0,SE,0,0,0,0,0,0,0,0,1,0,jumbo,4,5,4,4,3,4,3,2,2,2,2,2.2,2,2,2,2,2,6,4,3,4,4,4.2,1,1,1,1,1,1
504,SE1006,0,1,0,1,0,0,0,0,1,1,1,0.833333333,3.777777778,0,1,0,SE,0,0,0,0,1,0,0,0,0,0,jumbo,1,5,5,3,3,4,5,5,5,2,5,4.4,4,3,3,3,3.25,3,4,1,5,4,3.4,1,1,1,1,0,1
505,SE2847,0,0,0,0,0,0,1,0,1,1,1,0.5,3.5,0,1,0,SE,0,1,0,0,0,0,0,1,0,0,jumbo,4,4,4,4,2,3.5,4,4,4,4,4,4,4,2,3,3,3,3,3,3,5,3,3.4,1,1,0,1,0,0
506,SE6378,1,1,1,0,0,0,0,0,0,0,1,1,4.555555556,1,1,0,SE,0,1,0,0,1,0,0,0,0,0,jumbo,4,6,5,4,4,4.75,5,5,5,5,4,4.8,4,4,3,4,3.75,6,4,5,6,3,4.8,1,1,1,1,1,1
507,SE7462,0,0,0,0,0,1,0,0,0,1,1,0.666666667,4.666666667,1,1,0,SE,0,1,0,0,1,0,1,0,0,0,jumbo,3.7,5,6,5,5,5.25,5,3,5,2,4,3.8,5,5,5,5,5,5,5,5,5,4,4.8,0,0,1,1,1,1
508,SE4256,0,0,1,0,0,0,0,0,1,1,1,0.5,3.888888889,1,0,0,SE,0,0,0,0,0,1,0,0,0,0,jumbo,0,5,3,4,3,3.75,3,3,2,5,5,3.6,4,5,5,5,4.75,5,3,3,5,2,3.6,1,1,0,0,0,1
509,SE8707,0,0,0,0,0,1,0,0,1,1,1,0.5,4.277777778,1,1,0,SE,0,0,0,0,0,0,0,1,0,1,jumbo,NA,5,5,4,5,4.75,3,4,4,2,5,3.6,5,5,5,4,4.75,4,5,3,5,4,4.2,0,1,1,0,0,1
510,SE3565,0,0,0,1,0,0,0,0,0,0,1,0.833333333,4.055555556,1,1,0,SE,0,1,0,1,0,0,1,1,0,0,jumbo,0,4,4,2,4,3.5,3,5,4,3,4,3.8,4,4,2,4,3.5,6,5,5,4,6,5.2,1,1,0,1,1,1
511,SE6400,0,1,0,1,0,1,0,0,0,0,1,1,3.722222222,1,0,0,SE,0,0,0,1,0,0,1,0,0,0,jumbo,2.7,5,5,4,3,4.25,3,4,4,3,2,3.2,2,2,2,2,2,6,5,5,6,4,5.2,1,1,1,1,1,1
512,SE8709,1,0,0,0,0,0,1,0,0,1,1,0.666666667,3.277777778,1,1,0,SE,0,0,0,0,0,1,0,0,0,0,jumbo,3.7,2,2,3,6,3.25,3,3,4,3,3,3.2,3,3,4,4,3.5,4,3,3,4,2,3.2,1,0,1,1,1,0
513,SE9735,0,0,1,0,0,0,0,0,0,1,1,0.666666667,4.055555556,1,1,0,SE,1,0,0,0,0,0,0,0,1,1,jumbo,NA,5,5,5,5,5,3,3,2,2,2,2.4,5,5,5,4,4.75,5,4,3,5,5,4.4,0,1,1,1,0,1
514,SE9626,0,0,0,0,0,0,1,0,0,1,1,0.5,3.722222222,1,1,0,SE,0,0,0,0,0,1,1,0,0,1,jumbo,NA,4,5,4,4,4.25,4,4,4,3,4,3.8,3,3,3,3,3,4,4,4,3,4,3.8,0,1,1,0,1,0
515,SE4446,0,0,0,0,0,0,1,0,1,1,1,0.666666667,3.833333333,1,1,0,SE,0,0,0,0,0,0,0,1,0,0,jumbo,4,4,5,4,3,4,5,4,4,4,4,4.2,3,4,3,4,3.5,3,4,4,3,4,3.6,0,1,1,1,0,1
516,SM8959,0,0,0,0,0,0,1,0,0,1,0,0.666666667,4.333333333,1,1,1,SM,0,0,0,0,0,1,1,0,0,0,regular,3.7,5,5,5,2,4.25,5,4,5,3,4,4.2,4,3,3,5,3.75,5,6,3,6,5,5,1,1,1,1,0,0
517,SM7622,1,0,0,0,1,0,0,0,1,1,0,1,3.444444444,1,1,1,SM,0,0,0,0,0,1,1,0,0,0,regular,4,5,5,4,2,4,5,4,3,2,2,3.2,3,3,3,1,2.5,6,4,3,4,3,4,1,1,1,1,1,1
518,SM4455,1,1,0,0,0,0,1,0,0,1,0,0.666666667,4.5,1,1,1,SM,0,0,0,0,0,1,1,0,0,0,regular,4,5,5,5,3,4.5,5,5,5,4,5,4.8,5,5,2,5,4.25,5,5,3,4,5,4.4,1,1,1,0,0,1
519,SM9581,0,0,0,0,0,0,1,0,1,1,0,0.5,3.833333333,1,1,1,SM,0,0,0,0,0,1,0,0,0,0,regular,4,4,3,3,3,3.25,4,4,4,4,4,4,4,3,4,4,3.75,5,4,3,5,4,4.2,1,1,1,0,0,0
520,SM6911,0,1,0,0,0,0,1,0,0,1,0,0.5,4.444444444,1,1,1,SM,0,0,0,0,0,0,1,0,0,0,regular,0,5,5,4,5,4.75,4,4,4,3,5,4,5,5,4,4,4.5,5,4,5,5,4,4.6,1,0,1,0,0,1
521,SM2337,0,0,0,0,0,1,0,0,1,0,0,1,4.722222222,1,1,1,SM,1,0,0,0,0,0,0,1,0,0,regular,4,6,6,5,5,5.5,5,5,5,4,4,4.6,5,5,4,4,4.5,5,4,4,5,4,4.4,1,1,1,1,1,1
522,SM6569,0,1,0,1,0,0,0,0,0,1,0,0.333333333,3.666666667,1,0,1,SM,0,0,0,0,0,0,1,0,0,0,regular,3.7,5,5,4,3,4.25,1,3,3,3,4,2.8,5,4,4,3,4,4,4,3,4,4,3.8,1,0,1,0,0,0
523,SM3589,0,0,0,1,0,0,0,0,0,0,0,0.5,5.166666667,1,1,1,SM,0,0,0,0,0,0,1,0,0,0,regular,4,6,5,5,5,5.25,4,5,5,4,5,4.6,5,5,5,5,5,6,6,5,6,6,5.8,1,1,1,0,0,0
524,SM1812,0,0,0,0,0,1,0,0,1,1,1,0.333333333,4.5,1,1,1,SM,0,0,0,0,1,1,0,0,0,0,regular,3,5,5,4,5,4.75,4,5,5,4,4,4.4,5,5,5,5,5,4,5,2,5,4,4,0,1,0,1,0,0
525,SM4367,0,1,0,0,0,1,0,0,1,0,0,0.5,4.666666667,0,1,1,SM,0,1,0,0,0,0,1,1,0,0,regular,1,5,5,5,5,5,4,4,4,5,4,4.2,6,4,4,5,4.75,5,5,4,5,5,4.8,1,0,1,0,1,0
526,SM9960,0,0,0,0,1,0,0,0,0,1,0,0.833333333,3.555555556,1,1,1,SM,1,1,0,1,0,0,0,0,0,0,regular,0,5,5,4,3,4.25,5,3,3,2,4,3.4,4,4,4,3,3.75,3,3,2,4,3,3,1,1,1,1,1,0
527,SM4876,0,0,0,0,1,1,0,0,1,0,1,1,5.444444444,1,0,1,SM,0,0,0,0,0,0,1,0,0,0,regular,4,6,5,5,6,5.5,6,6,6,5,5,5.6,6,6,5,1,4.5,6,6,6,6,6,6,1,1,1,1,1,1
528,SM4626,0,0,0,0,0,1,0,0,0,1,0,0.833333333,4.666666667,1,1,1,SM,1,0,0,0,0,0,1,1,0,0,regular,4,6,6,5,5,5.5,3,4,5,5,4,4.2,5,4,4,5,4.5,5,5,3,6,4,4.6,1,1,1,1,1,0
529,SM1788,0,0,0,0,0,1,0,0,1,0,0,0.833333333,2.833333333,1,0,1,SM,0,1,0,1,0,0,0,0,0,0,regular,4,4,2,4,2,3,4,3,3,2,2,2.8,4,3,4,3,3.5,4,1,1,4,1,2.2,0,1,1,1,1,1
530,SM7212,0,1,1,0,0,0,0,0,0,1,0,0.833333333,5.111111111,1,0,1,SM,0,1,1,0,1,0,0,0,0,0,regular,3,5,5,5,4,4.75,4,5,5,1,5,4,6,6,6,6,6,5,6,6,6,6,5.8,1,1,1,1,1,0
531,SM9635,0,0,1,0,0,0,0,0,0,1,0,0.833333333,3.277777778,1,1,1,SM,0,0,0,0,0,0,1,1,0,0,regular,3.7,4,4,4,3,3.75,2,2,3,3,3,2.6,4,3,4,3,3.5,4,3,3,4,3,3.4,1,1,1,1,0,1
532,SM2745,0,0,1,0,0,0,0,0,0,0,0,0.666666667,4.277777778,1,0,1,SM,0,0,0,0,0,0,1,0,0,0,regular,2.3,6,6,5,4,5.25,3,3,3,4,3,3.2,5,4,4,3,4,5,4,4,6,5,4.8,1,1,0,1,1,0
533,SM2424,0,1,0,0,1,0,0,0,0,0,0,1,4.055555556,1,1,1,SM,0,0,0,0,0,0,1,0,0,0,regular,4,4,4,4,4,4,4,4,5,4,3,4,4,4,4,5,4.25,4,4,4,4,4,4,1,1,1,1,1,1
534,SM6583,0,0,0,1,0,0,0,0,0,0,0,0.666666667,4.111111111,0,1,1,SM,0,1,0,0,1,0,1,0,0,0,regular,2,6,5,4,3,4.5,5,4,2,2,5,3.6,6,2,3,4,3.75,6,5,1,5,6,4.6,1,0,1,1,0,1
535,SM7794,0,1,0,0,0,1,0,0,1,0,0,0.5,4.166666667,1,1,1,SM,1,0,0,0,0,0,0,0,0,0,regular,2,5,4,5,4,4.5,2,3,2,5,5,3.4,5,5,5,5,5,5,3,3,5,4,4,1,1,1,0,0,0
536,SM4356,0,0,0,0,0,1,0,0,1,0,0,0.833333333,4.277777778,1,1,1,SM,1,0,0,0,0,0,0,1,0,0,regular,4,6,6,5,3,5,3,3,4,3,3,3.2,5,4,4,5,4.5,4,5,4,5,5,4.6,0,1,1,1,1,1
537,SM9297,0,0,0,0,0,1,0,0,0,1,0,0.5,4.777777778,1,1,1,SM,0,0,0,0,0,0,1,0,0,0,regular,4,5,5,5,4,4.75,5,5,5,4,4,4.6,5,5,5,5,5,5,5,4,5,5,4.8,1,1,0,1,0,0
538,SM5782,0,0,0,0,1,0,0,0,0,1,0,0.666666667,3.944444444,1,1,1,SM,1,0,0,1,1,1,1,0,0,0,regular,4,5,5,5,3,4.5,5,4,4,2,4,3.8,3,3,4,3,3.25,5,5,2,5,4,4.2,1,1,1,0,0,1
539,SM3358,1,0,1,0,0,0,0,0,1,1,0,0.833333333,4.277777778,1,1,1,SM,0,0,0,1,0,1,1,0,0,0,regular,3.7,6,6,6,6,6,5,5,2,5,5,4.4,3,4,4,3,3.5,5,2,2,6,2,3.4,1,0,1,1,1,1
540,SM9510,0,1,0,0,1,0,0,0,1,1,0,1,3.888888889,1,1,1,SM,0,0,0,0,0,0,1,0,0,0,regular,3.7,4,4,4,3,3.75,4,4,4,3,4,3.8,6,1,1,6,3.5,5,5,2,5,5,4.4,1,1,1,1,1,1
541,SM7686,0,0,0,0,0,0,1,0,1,1,0,1,4.277777778,1,1,1,SM,0,0,0,1,0,1,1,0,0,0,regular,4,4,5,4,4,4.25,4,5,5,3,4,4.2,5,4,5,5,4.75,5,3,3,5,4,4,1,1,1,1,1,1
542,SM4467,0,1,0,0,0,1,0,0,1,0,0,0.833333333,5.166666667,1,1,1,SM,0,1,0,0,0,0,1,1,0,0,regular,0,6,6,6,4,5.5,5,5,5,5,4,4.8,5,5,5,5,5,6,6,5,6,4,5.4,0,1,1,1,1,1
543,SM6304,0,1,0,0,0,1,0,0,1,0,1,0.833333333,5.555555556,1,1,1,SM,1,1,1,1,1,0,1,0,0,0,regular,4,5,6,6,4,5.25,6,6,6,4,6,5.6,6,6,6,6,6,6,6,5,6,4,5.4,1,1,1,1,0,1
544,SM5518,0,1,0,0,0,1,0,0,1,1,0,0.5,4,1,1,1,SM,0,0,0,1,1,0,1,1,0,0,regular,3,5,5,3,5,4.5,3,2,5,6,2,3.6,4,3,3,5,3.75,4,4,5,4,4,4.2,1,1,1,0,0,0
545,SM6794,0,0,0,0,0,1,0,0,1,0,0,0.833333333,3.5,1,1,1,SM,0,1,0,0,1,0,0,1,0,0,regular,4,5,4,3,3,3.75,3,3,4,2,3,3,4,3,2,4,3.25,5,4,3,5,3,4,1,1,1,1,1,0
546,SM2061,0,1,1,0,0,1,0,0,1,0,0,0.5,5.111111111,1,1,1,SM,0,0,0,0,0,0,0,0,0,0,regular,4,6,6,6,4,5.5,6,6,6,4,6,5.6,5,6,6,6,5.75,4,4,3,5,3,3.8,0,1,1,0,0,1
547,SM5720,1,0,0,0,0,1,0,0,1,0,0,1,4.555555556,1,1,1,SM,1,0,0,1,1,0,1,0,0,0,regular,4,6,6,4,5,5.25,6,5,6,4,3,4.8,4,3,5,4,4,5,4,4,5,3,4.2,1,1,1,1,1,1
548,SM6889,0,0,1,0,0,0,0,0,0,1,0,0.333333333,3.666666667,1,1,1,SM,1,0,0,0,0,0,1,0,0,0,regular,3,4,4,3,4,3.75,4,3,4,4,3,3.6,4,3,3,3,3.25,4,3,4,5,4,4,0,1,0,1,0,0
549,SM9314,0,1,0,0,0,1,0,0,1,0,0,1,3.5,1,1,1,SM,0,0,0,1,0,0,1,1,0,0,regular,3.7,5,4,4,3,4,4,3,4,2,4,3.4,4,3,3,3,3.25,5,3,4,4,1,3.4,1,1,1,1,1,1
550,SM9361,0,0,0,0,0,1,0,0,1,1,0,0.666666667,3.777777778,1,1,1,SM,1,0,0,0,1,0,1,0,0,0,regular,2.7,5,5,4,3,4.25,4,4,4,2,5,3.8,4,3,3,4,3.5,3,4,3,4,4,3.6,0,1,1,1,1,0
551,SM4134,0,1,0,0,0,1,0,0,1,0,0,1,4.333333333,1,1,1,SM,1,0,0,0,0,0,0,1,0,0,regular,3,5,5,5,4,4.75,5,5,5,3,5,4.6,5,5,4,4,4.5,4,3,2,5,4,3.6,1,1,1,1,1,1
552,SM4399,0,0,0,0,0,1,0,0,0,1,0,0.5,4.777777778,1,1,1,SM,0,0,0,0,0,1,1,0,0,0,regular,4,6,6,6,4,5.5,3,4,5,5,5,4.4,4,4,3,3,3.5,6,6,5,5,6,5.6,1,0,1,0,1,0
553,SM5215,0,0,1,0,0,0,0,0,1,1,0,1,3.888888889,1,1,1,SM,1,0,0,1,0,0,1,0,1,0,regular,3,4,5,3,4,4,3,3,4,5,4,3.8,4,4,3,4,3.75,4,2,3,6,5,4,1,1,1,1,1,1
554,SM4213,0,0,1,0,0,1,0,0,1,1,0,0.833333333,4.111111111,1,1,1,SM,1,0,0,0,0,1,0,1,0,0,regular,4,5,3,2,1,2.75,5,5,5,4,4,4.6,5,5,2,4,4,5,6,4,5,4,4.8,1,1,1,1,0,1
555,SM0029,0,1,0,0,0,0,0,0,0,1,0,0.666666667,3.666666667,1,1,1,SM,0,1,0,0,0,0,0,0,0,0,regular,3.3,6,4,4,1,3.75,4,5,4,3,1,3.4,5,5,5,5,5,5,1,2,5,1,2.8,1,0,1,1,0,1
556,SM5529,0,1,0,0,0,1,0,0,1,0,0,1,3.388888889,1,1,1,SM,1,0,0,0,0,0,0,0,0,0,regular,3.7,5,5,2,3,3.75,3,4,3,4,2,3.2,4,4,5,3,4,2,2,3,5,2,2.8,1,1,1,1,1,1
557,SM2478,0,0,0,0,0,1,0,0,0,0,0,0.833333333,2.944444444,0,0,1,SM,1,0,0,0,1,0,0,1,0,0,regular,2.7,3,4,3,2,3,2,3,5,1,3,2.8,4,3,3,3,3.25,3,3,1,6,1,2.8,1,1,1,1,1,0
558,SM0595,0,0,0,0,0,1,0,0,0,1,0,0.833333333,4.166666667,1,1,1,SM,0,0,0,0,0,0,1,0,0,0,regular,4,5,5,4,5,4.75,4,5,5,4,2,4,4,4,2,3,3.25,6,5,3,4,5,4.6,1,1,1,1,1,0
559,SM5822,0,0,0,1,0,0,0,0,1,0,0,0.5,3.944444444,1,0,1,SM,1,0,0,0,1,0,0,0,1,0,regular,4,5,5,4,2,4,3,3,5,3,4,3.6,5,4,4,4,4.25,4,4,4,5,3,4,0,1,1,0,1,0
560,SM7117,0,0,1,0,0,0,0,0,0,0,0,0.333333333,4.444444444,1,1,1,SM,0,0,0,0,0,0,0,0,1,1,regular,NA,6,6,5,4,5.25,4,5,5,3,4,4.2,5,4,3,4,4,5,5,2,5,5,4.4,0,1,0,0,0,1
561,SM4022,0,1,1,0,0,0,0,0,0,1,0,1,5.166666667,1,1,1,SM,0,0,0,0,0,0,0,1,0,0,regular,3,6,6,5,6,5.75,5,4,5,5,4,4.6,5,6,6,5,5.5,6,5,4,6,4,5,1,1,1,1,1,1
562,SM9206,0,0,0,0,0,1,0,0,1,1,0,0.5,4.166666667,1,1,1,SM,0,0,0,0,0,0,0,0,0,0,regular,4,5,5,4,3,4.25,5,5,5,5,5,5,2,2,1,4,2.25,6,5,2,5,6,4.8,1,1,0,1,0,0
563,SM3953,0,1,0,0,1,0,0,0,0,1,1,0.833333333,3.277777778,1,1,1,SM,0,0,0,0,0,0,0,0,0,0,regular,3.3,4,4,3,2,3.25,4,4,5,3,3,3.8,3,2,2,3,2.5,5,3,2,4,3,3.4,1,1,1,1,1,0
